ph,temperature,turbidity,tds,Potability,timestamp,sensor_id
7.86,32.89,5.69,199.45,0,2026-05-02T09:39:46.011100,SENSOR_005
9.15,29.76,14.24,101.03,0,2026-05-02T09:40:46.011100,SENSOR_005
5.85,27.94,4.69,571.15,1,2026-05-02T09:41:46.011100,SENSOR_001
9.04,20.67,3.01,213.08,0,2026-05-02T09:42:46.011100,SENSOR_004
9.45,22.21,1.0,716.96,0,2026-05-02T09:43:46.011100,SENSOR_004
8.03,25.94,4.79,654.42,0,2026-05-02T09:44:46.011100,SENSOR_002
7.37,23.98,8.14,152.7,0,2026-05-02T09:45:46.011100,SENSOR_002
7.63,22.17,4.99,665.28,0,2026-05-02T09:46:46.011100,SENSOR_005
6.62,24.91,14.03,250.62,0,2026-05-02T09:47:46.011100,SENSOR_004
7.73,20.8,0.26,632.66,0,2026-05-02T09:48:46.011100,SENSOR_001
6.83,25.81,10.95,648.64,0,2026-05-02T09:49:46.011100,SENSOR_005
7.24,22.01,10.38,553.3,0,2026-05-02T09:50:46.011100,SENSOR_005
5.86,25.19,12.22,476.73,0,2026-05-02T09:51:46.011100,SENSOR_002
7.83,26.01,8.67,190.94,0,2026-05-02T09:52:46.011100,SENSOR_005
8.54,33.94,14.56,496.89,0,2026-05-02T09:53:46.011100,SENSOR_001
8.33,26.86,6.05,381.38,0,2026-05-02T09:54:46.011100,SENSOR_004
5.61,33.37,11.5,173.36,0,2026-05-02T09:55:46.011100,SENSOR_003
7.33,34.04,1.72,408.83,1,2026-05-02T09:56:46.011100,SENSOR_003
7.97,34.54,12.66,655.92,0,2026-05-02T09:57:46.011100,SENSOR_004
8.43,29.96,12.56,199.82,0,2026-05-02T09:58:46.011100,SENSOR_004
9.47,29.49,11.93,242.96,0,2026-05-02T09:59:46.011100,SENSOR_002
8.34,29.53,6.94,599.34,0,2026-05-02T10:00:46.011100,SENSOR_004
8.44,24.67,11.36,698.14,0,2026-05-02T10:01:46.011100,SENSOR_004
5.64,30.79,8.81,445.42,0,2026-05-02T10:02:46.011100,SENSOR_001
8.2,23.58,1.83,481.58,1,2026-05-02T10:03:46.011100,SENSOR_001
7.66,23.67,10.08,677.18,0,2026-05-02T10:04:46.011100,SENSOR_005
9.06,26.87,10.07,761.16,0,2026-05-02T10:05:46.011100,SENSOR_001
6.44,21.0,5.81,128.62,0,2026-05-02T10:06:46.011100,SENSOR_005
7.35,28.02,9.47,583.44,0,2026-05-02T10:07:46.011100,SENSOR_001
8.34,20.92,5.11,130.57,0,2026-05-02T10:08:46.011100,SENSOR_003
8.62,21.24,10.99,328.39,0,2026-05-02T10:09:46.011100,SENSOR_005
7.16,22.23,8.66,262.4,0,2026-05-02T10:10:46.011100,SENSOR_001
7.96,26.15,10.85,648.44,0,2026-05-02T10:11:46.011100,SENSOR_004
5.85,22.08,1.18,214.64,0,2026-05-02T10:12:46.011100,SENSOR_001
6.74,34.45,0.51,461.97,1,2026-05-02T10:13:46.011100,SENSOR_004
6.6,24.1,14.53,409.56,0,2026-05-02T10:14:46.011100,SENSOR_005
5.7,25.7,14.29,429.39,0,2026-05-02T10:15:46.011100,SENSOR_003
8.26,24.49,1.56,238.47,1,2026-05-02T10:16:46.011100,SENSOR_005
8.35,34.87,11.27,565.45,1,2026-05-02T10:17:46.011100,SENSOR_001
6.67,24.7,8.31,686.56,0,2026-05-02T10:18:46.011100,SENSOR_003
8.51,32.17,11.0,749.88,0,2026-05-02T10:19:46.011100,SENSOR_001
8.49,20.48,2.31,188.18,1,2026-05-02T10:20:46.011100,SENSOR_001
5.51,32.56,5.79,557.48,0,2026-05-02T10:21:46.011100,SENSOR_005
9.17,25.85,13.36,617.0,0,2026-05-02T10:22:46.011100,SENSOR_001
7.5,32.56,6.78,643.57,0,2026-05-02T10:23:46.011100,SENSOR_003
8.89,21.13,8.92,775.26,0,2026-05-02T10:24:46.011100,SENSOR_001
7.33,20.35,10.3,737.09,0,2026-05-02T10:25:46.011100,SENSOR_001
6.66,30.28,9.38,614.79,0,2026-05-02T10:26:46.011100,SENSOR_003
8.09,33.69,4.16,572.25,0,2026-05-02T10:27:46.011100,SENSOR_005
9.39,24.3,9.96,296.89,0,2026-05-02T10:28:46.011100,SENSOR_004
6.29,20.87,11.54,188.32,0,2026-05-02T10:29:46.011100,SENSOR_001
7.12,22.21,12.28,591.13,0,2026-05-02T10:30:46.011100,SENSOR_003
6.75,34.11,1.8,335.4,1,2026-05-02T10:31:46.011100,SENSOR_003
7.15,26.7,2.56,275.56,1,2026-05-02T10:32:46.011100,SENSOR_001
6.74,23.38,11.89,623.49,0,2026-05-02T10:33:46.011100,SENSOR_001
8.34,30.28,7.58,796.97,0,2026-05-02T10:34:46.011100,SENSOR_004
6.92,34.33,9.47,212.87,0,2026-05-02T10:35:46.011100,SENSOR_005
6.52,27.96,14.57,641.13,0,2026-05-02T10:36:46.011100,SENSOR_004
8.91,26.64,9.31,766.6,0,2026-05-02T10:37:46.011100,SENSOR_003
7.08,26.67,3.73,373.83,1,2026-05-02T10:38:46.011100,SENSOR_003
8.97,29.35,13.24,349.71,0,2026-05-02T10:39:46.011100,SENSOR_001
5.59,22.45,11.42,108.18,0,2026-05-02T10:40:46.011100,SENSOR_005
6.16,29.45,13.38,694.71,0,2026-05-02T10:41:46.011100,SENSOR_004
5.58,32.96,7.31,373.2,0,2026-05-02T10:42:46.011100,SENSOR_003
6.44,22.44,14.01,502.51,0,2026-05-02T10:43:46.011100,SENSOR_004
8.09,34.04,10.77,487.33,1,2026-05-02T10:44:46.011100,SENSOR_005
8.98,23.32,2.85,389.99,0,2026-05-02T10:45:46.011100,SENSOR_001
6.58,20.93,12.38,509.65,0,2026-05-02T10:46:46.011100,SENSOR_005
8.68,23.02,8.06,587.64,0,2026-05-02T10:47:46.011100,SENSOR_001
7.77,20.79,11.71,757.69,0,2026-05-02T10:48:46.011100,SENSOR_004
5.71,34.41,7.51,455.91,0,2026-05-02T10:49:46.011100,SENSOR_005
8.34,30.68,11.52,592.78,0,2026-05-02T10:50:46.011100,SENSOR_005
8.31,27.12,0.63,658.17,0,2026-05-02T10:51:46.011100,SENSOR_001
6.94,30.13,0.37,758.29,0,2026-05-02T10:52:46.011100,SENSOR_002
8.62,25.84,11.54,531.96,0,2026-05-02T10:53:46.011100,SENSOR_001
8.57,29.85,2.14,265.38,0,2026-05-02T10:54:46.011100,SENSOR_005
7.57,23.4,0.61,624.69,0,2026-05-02T10:55:46.011100,SENSOR_003
8.74,28.71,12.94,616.58,0,2026-05-02T10:56:46.011100,SENSOR_005
7.35,27.73,1.21,502.67,1,2026-05-02T10:57:46.011100,SENSOR_001
8.85,24.5,14.75,181.58,1,2026-05-02T10:58:46.011100,SENSOR_005
7.45,29.56,3.74,734.23,0,2026-05-02T10:59:46.011100,SENSOR_001
6.31,26.86,12.54,742.05,0,2026-05-02T11:00:46.011100,SENSOR_005
6.94,34.37,2.64,240.83,1,2026-05-02T11:01:46.011100,SENSOR_002
9.39,27.43,5.28,289.09,0,2026-05-02T11:02:46.011100,SENSOR_004
6.37,25.64,12.56,612.06,0,2026-05-02T11:03:46.011100,SENSOR_002
8.98,29.9,12.71,148.79,0,2026-05-02T11:04:46.011100,SENSOR_003
8.28,30.67,8.74,754.92,0,2026-05-02T11:05:46.011100,SENSOR_005
6.52,26.14,1.93,410.46,1,2026-05-02T11:06:46.011100,SENSOR_004
5.52,25.45,12.82,459.98,0,2026-05-02T11:07:46.011100,SENSOR_004
7.72,28.57,5.29,590.4,0,2026-05-02T11:08:46.011100,SENSOR_005
8.15,32.19,9.73,390.25,0,2026-05-02T11:09:46.011100,SENSOR_005
8.75,22.3,10.31,765.28,0,2026-05-02T11:10:46.011100,SENSOR_001
9.24,34.61,2.18,524.95,0,2026-05-02T11:11:46.011100,SENSOR_004
7.09,33.08,8.78,155.33,0,2026-05-02T11:12:46.011100,SENSOR_002
8.03,20.74,5.6,574.65,0,2026-05-02T11:13:46.011100,SENSOR_002
7.26,30.77,11.36,323.06,0,2026-05-02T11:14:46.011100,SENSOR_004
7.53,23.24,12.17,171.26,0,2026-05-02T11:15:46.011100,SENSOR_002
9.3,27.28,13.77,159.58,0,2026-05-02T11:16:46.011100,SENSOR_003
8.71,23.38,7.97,178.18,0,2026-05-02T11:17:46.011100,SENSOR_001
6.9,28.55,12.06,254.07,0,2026-05-02T11:18:46.011100,SENSOR_003
6.86,25.27,3.11,523.16,0,2026-05-02T11:19:46.011100,SENSOR_003
7.53,28.66,1.75,696.62,0,2026-05-02T11:20:46.011100,SENSOR_003
8.38,26.18,2.62,282.22,1,2026-05-02T11:21:46.011100,SENSOR_003
6.87,29.28,13.04,263.4,0,2026-05-02T11:22:46.011100,SENSOR_002
9.49,32.28,2.49,778.6,0,2026-05-02T11:23:46.011100,SENSOR_001
9.1,27.95,3.83,241.63,0,2026-05-02T11:24:46.011100,SENSOR_003
6.41,30.94,11.55,304.3,0,2026-05-02T11:25:46.011100,SENSOR_003
9.47,23.28,11.4,385.21,0,2026-05-02T11:26:46.011100,SENSOR_005
9.49,23.2,7.74,193.04,0,2026-05-02T11:27:46.011100,SENSOR_002
8.53,25.01,3.1,540.77,0,2026-05-02T11:28:46.011100,SENSOR_003
7.15,30.41,0.45,233.49,1,2026-05-02T11:29:46.011100,SENSOR_005
7.34,30.31,10.9,565.28,0,2026-05-02T11:30:46.011100,SENSOR_004
8.48,27.0,12.88,630.23,0,2026-05-02T11:31:46.011100,SENSOR_005
7.26,33.48,14.2,643.69,0,2026-05-02T11:32:46.011100,SENSOR_002
6.81,29.16,5.53,399.14,0,2026-05-02T11:33:46.011100,SENSOR_004
5.51,22.72,1.17,616.2,0,2026-05-02T11:34:46.011100,SENSOR_003
7.12,21.11,2.73,636.4,1,2026-05-02T11:35:46.011100,SENSOR_003
6.59,21.13,14.26,697.73,0,2026-05-02T11:36:46.011100,SENSOR_005
5.61,34.62,14.86,780.79,0,2026-05-02T11:37:46.011100,SENSOR_004
6.4,24.79,12.34,615.76,0,2026-05-02T11:38:46.011100,SENSOR_002
5.88,25.05,0.99,148.88,0,2026-05-02T11:39:46.011100,SENSOR_001
7.68,31.58,7.95,464.7,0,2026-05-02T11:40:46.011100,SENSOR_001
9.28,20.34,5.56,490.85,0,2026-05-02T11:41:46.011100,SENSOR_002
5.96,32.8,12.53,382.27,0,2026-05-02T11:42:46.011100,SENSOR_001
6.55,20.21,4.61,640.89,0,2026-05-02T11:43:46.011100,SENSOR_005
8.77,32.52,12.35,448.34,0,2026-05-02T11:44:46.011100,SENSOR_001
8.66,31.21,3.69,290.46,0,2026-05-02T11:45:46.011100,SENSOR_002
6.11,28.22,9.8,676.16,0,2026-05-02T11:46:46.011100,SENSOR_005
8.47,31.2,3.26,297.38,1,2026-05-02T11:47:46.011100,SENSOR_003
9.35,25.71,8.55,238.34,0,2026-05-02T11:48:46.011100,SENSOR_001
7.09,25.74,10.51,549.98,0,2026-05-02T11:49:46.011100,SENSOR_001
9.12,24.21,11.11,428.68,0,2026-05-02T11:50:46.011100,SENSOR_001
9.28,28.16,5.24,668.97,0,2026-05-02T11:51:46.011100,SENSOR_004
7.81,24.46,4.25,138.17,1,2026-05-02T11:52:46.011100,SENSOR_005
9.28,30.01,9.95,646.89,0,2026-05-02T11:53:46.011100,SENSOR_003
7.24,25.31,8.12,502.39,0,2026-05-02T11:54:46.011100,SENSOR_002
9.23,33.06,1.85,577.67,0,2026-05-02T11:55:46.011100,SENSOR_003
8.82,24.18,1.77,159.62,0,2026-05-02T11:56:46.011100,SENSOR_004
7.83,23.12,12.63,575.14,0,2026-05-02T11:57:46.011100,SENSOR_004
8.81,23.38,1.97,686.26,0,2026-05-02T11:58:46.011100,SENSOR_001
8.67,32.59,1.15,779.14,0,2026-05-02T11:59:46.011100,SENSOR_001
8.27,21.6,9.32,728.32,0,2026-05-02T12:00:46.011100,SENSOR_003
6.77,31.83,10.86,519.21,0,2026-05-02T12:01:46.011100,SENSOR_003
5.71,29.22,12.82,565.56,0,2026-05-02T12:02:46.011100,SENSOR_002
7.09,28.44,9.76,253.62,0,2026-05-02T12:03:46.011100,SENSOR_005
6.42,33.62,0.63,164.41,0,2026-05-02T12:04:46.011100,SENSOR_002
8.02,25.77,10.11,520.47,0,2026-05-02T12:05:46.011100,SENSOR_004
7.89,23.29,2.69,116.65,1,2026-05-02T12:06:46.011100,SENSOR_005
7.77,33.4,10.77,599.43,0,2026-05-02T12:07:46.011100,SENSOR_001
6.22,26.61,0.58,175.47,0,2026-05-02T12:08:46.011100,SENSOR_002
6.56,31.73,2.43,156.04,0,2026-05-02T12:09:46.011100,SENSOR_002
8.06,27.22,11.05,399.41,0,2026-05-02T12:10:46.011100,SENSOR_005
6.67,30.39,14.27,108.33,0,2026-05-02T12:11:46.011100,SENSOR_002
7.43,28.6,1.58,772.5,0,2026-05-02T12:12:46.011100,SENSOR_004
9.11,32.38,6.9,211.67,0,2026-05-02T12:13:46.011100,SENSOR_005
8.29,28.36,2.57,541.72,0,2026-05-02T12:14:46.011100,SENSOR_001
7.24,22.7,13.07,649.11,0,2026-05-02T12:15:46.011100,SENSOR_005
9.28,24.9,10.36,227.71,0,2026-05-02T12:16:46.011100,SENSOR_005
6.93,30.36,8.89,726.57,0,2026-05-02T12:17:46.011100,SENSOR_002
5.68,34.78,1.14,293.91,0,2026-05-02T12:18:46.011100,SENSOR_005
8.79,30.83,3.63,164.72,0,2026-05-02T12:19:46.011100,SENSOR_001
6.1,25.82,9.38,277.99,0,2026-05-02T12:20:46.011100,SENSOR_004
6.44,31.88,0.77,501.9,0,2026-05-02T12:21:46.011100,SENSOR_001
8.62,25.75,3.3,639.39,0,2026-05-02T12:22:46.011100,SENSOR_005
8.4,21.98,13.54,621.22,1,2026-05-02T12:23:46.011100,SENSOR_001
6.98,24.02,14.56,594.25,0,2026-05-02T12:24:46.011100,SENSOR_001
6.01,31.94,8.03,610.15,0,2026-05-02T12:25:46.011100,SENSOR_005
7.06,29.23,9.66,178.74,0,2026-05-02T12:26:46.011100,SENSOR_002
7.0,31.36,11.9,232.49,0,2026-05-02T12:27:46.011100,SENSOR_001
6.59,31.88,1.06,451.86,1,2026-05-02T12:28:46.011100,SENSOR_001
7.75,20.96,5.45,727.1,0,2026-05-02T12:29:46.011100,SENSOR_002
7.11,22.47,4.35,661.22,0,2026-05-02T12:30:46.011100,SENSOR_002
7.43,22.22,9.04,316.22,0,2026-05-02T12:31:46.011100,SENSOR_001
7.29,28.79,0.02,698.07,1,2026-05-02T12:32:46.011100,SENSOR_002
8.91,27.42,3.58,137.53,0,2026-05-02T12:33:46.011100,SENSOR_004
8.27,33.71,4.41,356.19,1,2026-05-02T12:34:46.011100,SENSOR_003
8.05,28.47,2.86,464.32,1,2026-05-02T12:35:46.011100,SENSOR_003
8.34,26.41,7.11,755.29,0,2026-05-02T12:36:46.011100,SENSOR_004
8.82,29.05,5.34,418.95,0,2026-05-02T12:37:46.011100,SENSOR_005
7.32,30.79,6.25,682.11,0,2026-05-02T12:38:46.011100,SENSOR_001
8.9,33.86,1.2,253.4,0,2026-05-02T12:39:46.011100,SENSOR_005
8.3,28.71,5.9,384.92,0,2026-05-02T12:40:46.011100,SENSOR_004
8.25,22.31,3.52,723.21,0,2026-05-02T12:41:46.011100,SENSOR_005
7.09,29.25,10.82,391.88,0,2026-05-02T12:42:46.011100,SENSOR_002
8.0,21.25,13.33,334.74,0,2026-05-02T12:43:46.011100,SENSOR_005
6.83,34.43,12.71,157.64,0,2026-05-02T12:44:46.011100,SENSOR_001
8.48,23.55,3.22,745.49,0,2026-05-02T12:45:46.011100,SENSOR_002
6.41,29.87,1.15,691.34,0,2026-05-02T12:46:46.011100,SENSOR_004
7.29,30.72,6.34,484.46,0,2026-05-02T12:47:46.011100,SENSOR_001
6.66,33.56,13.04,370.61,0,2026-05-02T12:48:46.011100,SENSOR_005
8.19,27.15,7.48,500.4,0,2026-05-02T12:49:46.011100,SENSOR_005
8.42,33.78,10.12,277.68,0,2026-05-02T12:50:46.011100,SENSOR_001
7.7,25.1,2.19,223.49,1,2026-05-02T12:51:46.011100,SENSOR_004
6.54,33.24,0.19,728.18,0,2026-05-02T12:52:46.011100,SENSOR_001
6.07,26.46,11.32,697.89,0,2026-05-02T12:53:46.011100,SENSOR_005
8.92,34.81,3.42,214.39,0,2026-05-02T12:54:46.011100,SENSOR_005
8.32,24.04,12.36,133.37,0,2026-05-02T12:55:46.011100,SENSOR_005
8.14,28.73,2.66,660.31,0,2026-05-02T12:56:46.011100,SENSOR_003
6.09,23.09,0.56,232.56,0,2026-05-02T12:57:46.011100,SENSOR_001
8.25,25.12,0.37,661.84,0,2026-05-02T12:58:46.011100,SENSOR_002
9.03,24.16,7.0,458.08,0,2026-05-02T12:59:46.011100,SENSOR_001
8.89,26.73,1.09,663.53,0,2026-05-02T13:00:46.011100,SENSOR_002
6.21,30.49,3.22,514.5,0,2026-05-02T13:01:46.011100,SENSOR_004
5.98,28.88,4.38,475.91,0,2026-05-02T13:02:46.011100,SENSOR_001
7.09,29.56,13.74,702.75,0,2026-05-02T13:03:46.011100,SENSOR_005
8.96,29.61,9.67,321.5,0,2026-05-02T13:04:46.011100,SENSOR_005
9.37,31.97,2.9,704.67,0,2026-05-02T13:05:46.011100,SENSOR_003
6.65,21.45,9.66,329.71,0,2026-05-02T13:06:46.011100,SENSOR_002
6.84,20.38,10.05,116.42,0,2026-05-02T13:07:46.011100,SENSOR_003
8.65,21.37,2.17,251.17,0,2026-05-02T13:08:46.011100,SENSOR_003
8.12,25.9,4.78,576.24,0,2026-05-02T13:09:46.011100,SENSOR_005
9.27,34.01,14.22,424.66,0,2026-05-02T13:10:46.011100,SENSOR_005
8.05,33.1,4.96,456.09,1,2026-05-02T13:11:46.011100,SENSOR_004
6.03,26.59,6.54,779.03,0,2026-05-02T13:12:46.011100,SENSOR_004
6.91,29.48,7.6,701.1,0,2026-05-02T13:13:46.011100,SENSOR_001
6.83,27.84,13.62,396.7,0,2026-05-02T13:14:46.011100,SENSOR_005
9.32,20.58,12.57,474.04,0,2026-05-02T13:15:46.011100,SENSOR_004
5.85,22.21,9.82,154.34,1,2026-05-02T13:16:46.011100,SENSOR_003
7.41,20.13,2.04,462.65,1,2026-05-02T13:17:46.011100,SENSOR_001
5.57,28.59,13.18,705.73,0,2026-05-02T13:18:46.011100,SENSOR_004
6.45,24.1,6.6,221.93,0,2026-05-02T13:19:46.011100,SENSOR_002
8.49,28.32,1.0,731.94,0,2026-05-02T13:20:46.011100,SENSOR_001
7.99,24.29,2.17,350.24,1,2026-05-02T13:21:46.011100,SENSOR_002
7.07,25.05,0.71,262.5,1,2026-05-02T13:22:46.011100,SENSOR_001
6.66,29.17,0.83,344.61,1,2026-05-02T13:23:46.011100,SENSOR_001
8.66,30.48,1.03,462.44,0,2026-05-02T13:24:46.011100,SENSOR_002
7.72,31.97,4.18,479.75,1,2026-05-02T13:25:46.011100,SENSOR_004
8.39,29.37,10.13,275.12,0,2026-05-02T13:26:46.011100,SENSOR_001
6.58,30.07,0.44,396.52,1,2026-05-02T13:27:46.011100,SENSOR_005
8.64,30.5,6.96,733.44,0,2026-05-02T13:28:46.011100,SENSOR_005
7.5,30.94,8.23,474.93,0,2026-05-02T13:29:46.011100,SENSOR_005
8.31,31.66,1.47,177.11,1,2026-05-02T13:30:46.011100,SENSOR_001
7.25,23.84,7.82,122.69,0,2026-05-02T13:31:46.011100,SENSOR_002
6.74,20.09,8.68,412.99,0,2026-05-02T13:32:46.011100,SENSOR_004
6.19,34.21,2.95,490.69,0,2026-05-02T13:33:46.011100,SENSOR_002
7.56,29.08,10.08,299.81,0,2026-05-02T13:34:46.011100,SENSOR_002
8.35,23.86,5.45,418.0,0,2026-05-02T13:35:46.011100,SENSOR_003
9.13,20.36,2.39,624.61,0,2026-05-02T13:36:46.011100,SENSOR_005
6.18,23.28,4.36,211.05,0,2026-05-02T13:37:46.011100,SENSOR_005
7.16,30.7,1.14,747.28,0,2026-05-02T13:38:46.011100,SENSOR_003
5.62,21.67,7.99,118.32,0,2026-05-02T13:39:46.011100,SENSOR_002
9.41,33.64,9.68,653.91,0,2026-05-02T13:40:46.011100,SENSOR_001
8.85,31.96,10.69,409.15,0,2026-05-02T13:41:46.011100,SENSOR_003
5.57,26.93,7.8,644.82,0,2026-05-02T13:42:46.011100,SENSOR_001
8.94,30.01,13.07,544.84,0,2026-05-02T13:43:46.011100,SENSOR_003
6.05,28.49,3.12,308.23,0,2026-05-02T13:44:46.011100,SENSOR_003
5.54,34.5,1.86,527.0,0,2026-05-02T13:45:46.011100,SENSOR_001
5.64,28.58,1.65,786.93,0,2026-05-02T13:46:46.011100,SENSOR_004
7.55,24.18,9.3,143.21,0,2026-05-02T13:47:46.011100,SENSOR_005
6.72,34.15,3.83,128.29,1,2026-05-02T13:48:46.011100,SENSOR_002
8.37,24.73,10.74,201.64,0,2026-05-02T13:49:46.011100,SENSOR_001
6.15,28.64,4.15,293.54,0,2026-05-02T13:50:46.011100,SENSOR_002
9.22,30.5,13.26,258.94,0,2026-05-02T13:51:46.011100,SENSOR_001
9.03,21.88,10.36,197.54,0,2026-05-02T13:52:46.011100,SENSOR_004
9.13,30.18,13.32,777.23,0,2026-05-02T13:53:46.011100,SENSOR_003
5.55,25.75,5.97,286.33,0,2026-05-02T13:54:46.011100,SENSOR_002
6.52,24.65,1.85,565.02,0,2026-05-02T13:55:46.011100,SENSOR_004
7.64,31.79,14.39,774.4,0,2026-05-02T13:56:46.011100,SENSOR_002
7.93,27.74,4.24,493.94,1,2026-05-02T13:57:46.011100,SENSOR_005
7.44,27.93,10.16,500.26,1,2026-05-02T13:58:46.011100,SENSOR_005
7.72,21.98,1.05,394.79,1,2026-05-02T13:59:46.011100,SENSOR_003
6.25,25.44,2.91,547.35,0,2026-05-02T14:00:46.011100,SENSOR_004
8.9,24.5,8.38,725.04,0,2026-05-02T14:01:46.011100,SENSOR_003
8.16,26.2,10.92,792.8,0,2026-05-02T14:02:46.011100,SENSOR_002
5.69,33.89,7.2,141.13,0,2026-05-02T14:03:46.011100,SENSOR_004
8.35,25.0,12.46,518.49,0,2026-05-02T14:04:46.011100,SENSOR_001
7.25,24.31,4.31,117.6,0,2026-05-02T14:05:46.011100,SENSOR_005
8.95,20.5,14.57,214.56,0,2026-05-02T14:06:46.011100,SENSOR_005
5.55,34.93,14.75,781.79,0,2026-05-02T14:07:46.011100,SENSOR_002
7.61,33.84,3.95,756.63,0,2026-05-02T14:08:46.011100,SENSOR_001
7.73,25.44,6.53,776.35,0,2026-05-02T14:09:46.011100,SENSOR_001
7.95,31.58,5.08,683.57,0,2026-05-02T14:10:46.011100,SENSOR_005
6.51,25.16,6.38,151.78,0,2026-05-02T14:11:46.011100,SENSOR_002
9.1,29.17,9.1,233.84,0,2026-05-02T14:12:46.011100,SENSOR_002
5.56,23.35,2.31,674.53,0,2026-05-02T14:13:46.011100,SENSOR_005
6.23,26.94,3.05,721.08,0,2026-05-02T14:14:46.011100,SENSOR_005
5.71,20.85,1.08,494.32,0,2026-05-02T14:15:46.011100,SENSOR_002
7.25,33.69,9.43,773.76,0,2026-05-02T14:16:46.011100,SENSOR_005
7.56,28.89,6.19,351.93,0,2026-05-02T14:17:46.011100,SENSOR_001
8.5,22.37,7.47,651.03,0,2026-05-02T14:18:46.011100,SENSOR_005
6.34,30.89,2.87,537.5,0,2026-05-02T14:19:46.011100,SENSOR_005
6.24,31.56,6.21,478.56,0,2026-05-02T14:20:46.011100,SENSOR_005
7.8,32.46,2.25,698.17,1,2026-05-02T14:21:46.011100,SENSOR_002
9.36,26.55,4.56,669.5,0,2026-05-02T14:22:46.011100,SENSOR_001
8.94,30.48,0.62,278.8,0,2026-05-02T14:23:46.011100,SENSOR_005
6.41,30.75,0.89,132.53,0,2026-05-02T14:24:46.011100,SENSOR_004
7.42,31.96,10.16,714.33,0,2026-05-02T14:25:46.011100,SENSOR_003
8.21,32.29,12.25,736.16,0,2026-05-02T14:26:46.011100,SENSOR_002
7.68,28.25,3.42,586.83,0,2026-05-02T14:27:46.011100,SENSOR_002
5.58,32.13,4.84,469.2,0,2026-05-02T14:28:46.011100,SENSOR_003
6.13,29.11,3.77,550.02,0,2026-05-02T14:29:46.011100,SENSOR_004
5.89,25.95,5.02,733.97,1,2026-05-02T14:30:46.011100,SENSOR_004
9.28,27.67,2.53,670.45,0,2026-05-02T14:31:46.011100,SENSOR_001
9.39,31.59,3.93,192.35,0,2026-05-02T14:32:46.011100,SENSOR_001
9.41,32.47,9.84,277.95,1,2026-05-02T14:33:46.011100,SENSOR_004
9.06,22.15,6.49,607.41,0,2026-05-02T14:34:46.011100,SENSOR_001
7.47,22.51,12.14,509.87,0,2026-05-02T14:35:46.011100,SENSOR_003
6.06,29.43,5.62,158.26,0,2026-05-02T14:36:46.011100,SENSOR_005
6.67,33.38,6.05,686.86,0,2026-05-02T14:37:46.011100,SENSOR_003
8.01,30.08,14.56,426.84,0,2026-05-02T14:38:46.011100,SENSOR_001
6.91,24.29,5.73,212.82,0,2026-05-02T14:39:46.011100,SENSOR_005
5.89,28.1,2.15,659.68,0,2026-05-02T14:40:46.011100,SENSOR_004
5.66,29.8,10.41,477.53,0,2026-05-02T14:41:46.011100,SENSOR_001
8.41,27.43,1.1,323.38,1,2026-05-02T14:42:46.011100,SENSOR_005
5.61,30.13,3.2,598.46,0,2026-05-02T14:43:46.011100,SENSOR_004
6.83,29.5,13.26,475.12,1,2026-05-02T14:44:46.011100,SENSOR_005
6.13,31.6,4.21,103.44,0,2026-05-02T14:45:46.011100,SENSOR_004
8.98,23.88,13.36,266.99,0,2026-05-02T14:46:46.011100,SENSOR_001
6.12,27.03,3.56,256.77,0,2026-05-02T14:47:46.011100,SENSOR_004
9.4,30.62,0.68,610.69,0,2026-05-02T14:48:46.011100,SENSOR_001
9.47,24.72,7.07,727.77,0,2026-05-02T14:49:46.011100,SENSOR_003
5.56,24.1,2.76,525.47,1,2026-05-02T14:50:46.011100,SENSOR_005
7.62,22.46,10.37,759.25,0,2026-05-02T14:51:46.011100,SENSOR_003
6.77,29.95,5.43,720.22,0,2026-05-02T14:52:46.011100,SENSOR_004
8.36,33.56,4.1,302.67,1,2026-05-02T14:53:46.011100,SENSOR_005
8.47,31.6,13.68,589.52,0,2026-05-02T14:54:46.011100,SENSOR_003
6.85,28.12,9.83,111.37,0,2026-05-02T14:55:46.011100,SENSOR_004
8.87,26.19,0.83,594.73,0,2026-05-02T14:56:46.011100,SENSOR_001
8.3,29.1,4.7,735.09,0,2026-05-02T14:57:46.011100,SENSOR_005
8.04,32.13,13.98,501.71,0,2026-05-02T14:58:46.011100,SENSOR_002
5.76,32.0,9.09,400.72,0,2026-05-02T14:59:46.011100,SENSOR_005
6.09,22.86,2.32,689.4,0,2026-05-02T15:00:46.011100,SENSOR_004
9.32,28.43,11.01,474.67,0,2026-05-02T15:01:46.011100,SENSOR_001
9.03,30.83,3.34,159.92,0,2026-05-02T15:02:46.011100,SENSOR_003
9.18,21.38,11.35,442.49,0,2026-05-02T15:03:46.011100,SENSOR_003
8.03,23.08,11.72,434.34,0,2026-05-02T15:04:46.011100,SENSOR_004
9.01,31.45,4.77,408.28,1,2026-05-02T15:05:46.011100,SENSOR_001
7.77,20.41,5.28,269.42,0,2026-05-02T15:06:46.011100,SENSOR_004
9.27,22.61,0.38,132.92,0,2026-05-02T15:07:46.011100,SENSOR_005
5.99,32.8,1.95,707.3,0,2026-05-02T15:08:46.011100,SENSOR_001
7.13,31.0,12.97,339.04,0,2026-05-02T15:09:46.011100,SENSOR_003
8.02,32.36,4.65,583.08,0,2026-05-02T15:10:46.011100,SENSOR_004
